subset,protocol,method,metric,variable,value,metrics_path,predictions_path,config_path
multi-complete,shared_planets,knn,relative_rmse,temperature,1.317431926727295,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_rmse,specific_humidity_dex,1.2735644578933716,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_rmse,cloud_fraction,0.7476211190223694,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_rmse,u,0.9740294814109802,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_rmse,v,0.9296975135803223,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_rmse,asr,0.853394627571106,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_rmse,olr,0.9735067486763,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,surface_temperature,1.0399224758148193,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,temperature,1.6339424848556519,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,specific_humidity_dex,1.2437727451324463,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,cloud_fraction,1.2991242408752441,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,u,4.291323661804199,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,v,1.155815601348877,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,asr,1.0034050941467285,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,shared_planets,knn,relative_acc,olr,1.0610970258712769,results/models/multi-complete/knn/metrics_shared_planets.json,results/models/multi-complete/knn/predictions_shared_planets.npz,results/models/multi-complete/knn/config.json
multi-complete,standard,pca_gbt,rmse,surface_temperature,13.123454093933105,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,rmse,temperature,10.025472852918837,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,rmse,specific_humidity_dex,0.5135170287556119,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,rmse,cloud_fraction,0.09099237124125163,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,rmse,u,8.959893703460693,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,rmse,v,4.469169272316827,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,rmse,asr,26.175758361816406,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,rmse,olr,19.12456512451172,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,surface_temperature,0.959563136100769,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,temperature,0.6422090232372284,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,specific_humidity_dex,0.8128402431805929,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,cloud_fraction,0.7191563480430179,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,u,0.6772597663932376,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,v,0.6489001082049476,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,asr,0.9963695406913757,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,acc,olr,0.8563331961631775,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,surface_temperature,13.377137184143066,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,temperature,10.326051817999947,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,specific_humidity_dex,0.5376285910606384,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,cloud_fraction,0.10487975883815023,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,u,10.83794519636366,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,v,5.4274928834703235,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,asr,27.764970779418945,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,standard,pca_gbt,ramse,olr,20.618206024169922,results/models/multi-complete/pca_gbt/metrics_standard.json,results/models/multi-complete/pca_gbt/predictions.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,surface_temperature,1.0821243524551392,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,temperature,0.8850519061088562,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,specific_humidity_dex,0.8512558341026306,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,cloud_fraction,0.6303596496582031,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,u,0.8831031322479248,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,v,0.8681239485740662,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,asr,0.7098767161369324,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_rmse,olr,0.7772526144981384,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_acc,surface_temperature,1.0318855047225952,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_acc,temperature,1.4951903820037842,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_acc,specific_humidity_dex,1.2087769508361816,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_acc,cloud_fraction,1.364163875579834,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
multi-complete,shared_planets,pca_gbt,relative_acc,u,4.304737091064453,results/models/multi-complete/pca_gbt/metrics_shared_planets.json,results/models/multi-complete/pca_gbt/predictions_shared_planets.npz,results/models/multi-complete/pca_gbt/config.json
